file_path,tempo,danceability,energy,acousticness,key,mode,key_confidence,valence,loudness,instrumentalness,speechiness,liveness
downloads/Spin Doctors - Two Princes.mp3,135.99917763157896,1.0,0.6709509626030923,0.4523138403892517,11,0,0.7070779602228588,0.6398545881995025,0.0,0.0,0.5960250123934063,0.9709052734375
downloads/Green Day - Good Riddance (Time of Your Life).mp3,95.703125,1.0,0.7088171452283859,0.5955714583396912,7,1,0.8912565966525662,0.6630534032622817,0.0,0.0,0.5012620762362398,0.93860546875
downloads/MGMT - 4th Dimensional Transition.mp3,107.666015625,1.0,0.772359574586153,0.6220694184303284,4,1,0.6411137836471481,0.6637838879270007,0.0,0.0,0.4255825996226151,0.8003623046874999
downloads/Coldplay - A Whisper.mp3,117.45383522727272,1.0,0.811088539659977,0.586086094379425,7,1,0.8072665617303438,0.7117607903872405,0.0,0.0,0.338475530017916,0.8572099609375001
downloads/The Clash - London Calling.mp3,135.99917763157896,1.0,0.7350786030292511,0.5326804518699646,4,0,0.8913166593257096,0.6167182703070265,0.0,0.0,0.4803592480430264,0.9554013671875
downloads/Nirvana - Lounge Act.mp3,151.99908088235293,1.0,1.0,0.6077054738998413,11,0,0.5466313576302285,0.677758016960315,0.0,0.0,0.3478199723845011,0.90307568359375
downloads/Placebo - The Bitter End.mp3,92.28515625,1.0,0.8160464584827424,0.4690293669700622,3,0,0.8006579261876954,0.59390850243905,0.0,0.0,0.6032617136871136,0.925685546875
downloads/Red Hot Chili Peppers - Easily.mp3,123.046875,1.0,0.8057502318173647,0.4361003935337066,9,0,0.6934591909026707,0.656228171363473,0.0,0.0,0.7093848342786131,0.937894873046875
downloads/Led Zeppelin - Heartbreaker.mp3,99.38401442307692,1.0,0.6543655186891556,0.5628441572189331,9,0,0.7851236171906962,0.5398832538615317,0.0,0.0,0.5166522231324031,0.97155126953125
downloads/Paramore - Decode.mp3,161.4990234375,1.0,0.6911572247743607,0.581641435623169,10,0,0.8701964840940272,0.6420547296777294,0.0,0.0,0.5121571889538583,0.9107630371093752
"downloads/Neutral Milk Hotel - Holland, 1945.mp3",99.38401442307692,1.0,0.8037527084350586,0.4621288180351257,7,1,0.8541079509958591,0.7204121049222095,0.0,0.0,0.4852019215018256,0.8827137985229492
downloads/Snow Patrol - Open Your Eyes.mp3,129.19921875,1.0,0.4654339522123337,0.7817009687423706,7,1,0.8434039212442288,0.6034305030950442,-5.359387962100853,0.0,0.3335791262352483,0.434012222290039
downloads/System of a Down - Radio Video.mp3,143.5546875,1.0,0.5418436497449876,0.6734561920166016,6,0,0.5430192963527722,0.5595109552344489,-1.6908613490492277,0.0,0.4560299821900188,0.8448714355468752
downloads/Scorpions - Wind of Change.mp3,151.99908088235293,1.0,0.5672300085425377,0.6535502076148987,9,0,0.8141527934632163,0.5852946355524785,-0.3724699424254183,0.0,0.5285531679764858,0.7802718261718751
downloads/Simon & Garfunkel - Mrs. Robinson.mp3,92.28515625,1.0,0.4660793840885162,0.6171629428863525,6,0,0.5238483856296392,0.480002808852663,-3.3713133881082538,0.0,0.351143052272882,0.8788421802520752
downloads/Coldplay - White Shadows.mp3,129.19921875,1.0,0.7281699016690253,0.5588303804397583,8,0,0.895965920919526,0.6063670107577251,0.0,0.0,0.4620295877315323,0.88498779296875
downloads/Muse - New Born.mp3,151.99908088235293,1.0,0.8353183835744858,0.5569723844528198,4,0,0.6881191911690917,0.6652326656518087,0.0,0.0,0.4219375115839189,0.91728759765625
downloads/blink-182 - Feeling This.mp3,172.265625,1.0,0.7398540914058686,0.4071779251098633,4,1,0.8810645142193182,0.8440802791839618,0.0,0.0,0.70794936506209,0.9760732421875
downloads/Coldplay - Paradise.mp3,143.5546875,1.0,0.7950565874576568,0.5615341663360596,0,1,0.7043950318992062,0.7682054227211339,0.0,0.0,0.4407550555444838,0.94312744140625
downloads/Kings Of Leon - Revelry.mp3,151.99908088235293,1.0,0.4894422411918641,0.6578667163848877,4,1,0.8656763418677288,0.6846926835869792,-4.59939353296196,0.0,0.4047102469357151,0.8713572753906251
downloads/Michael Jackson - Beat It.mp3,135.99917763157896,1.0,0.8364184021949769,0.5706802606582642,2,0,0.5948771566587304,0.6160283909761352,0.0,0.0,0.3950780031395843,0.8707758789062501
downloads/Sublime - What I Got.mp3,95.703125,1.0,0.8205562636256218,0.5497532486915588,7,1,0.7909890540943108,0.6900557347577783,0.0,0.0,0.4189300034352496,0.9295615234375
downloads/Arcade Fire - Wake Up.mp3,135.99917763157896,1.0,0.8135048061609269,0.6077694892883301,0,1,0.7833708384400114,0.7375657264284307,0.0,0.0,0.4669614428700883,0.8507499999999999
downloads/The Turtles - Happy Together.mp3,123.046875,1.0,0.6524222493171692,0.584412693977356,1,1,0.7812971758486038,0.6875604287153515,0.0,0.0,0.4831325088762486,0.920517578125
downloads/Muse - Hoodoo.mp3,161.4990234375,1.0,0.4444521963596344,0.7110002636909485,7,1,0.5984608019609468,0.6750836547066601,-5.5133460506242855,0.0,0.3323033474387776,0.7320701637268066
downloads/The Who - I Can See For Miles.mp3,129.19921875,1.0,0.8116094663739205,0.5625303983688354,4,1,0.6906809822234482,0.7410745408704067,0.0,0.0,0.4580883503231305,0.8597939453125001
downloads/The Who - Pinball Wizard.mp3,123.046875,1.0,0.7147276163101196,0.4261977970600128,11,0,0.8842933925263566,0.638023648262024,0.0,0.0,0.7137110690594897,1.0
downloads/Guns N' Roses - Patience.mp3,123.046875,1.0,0.4939606308937073,0.5754812359809875,1,1,0.8853216086777095,0.6706283083204407,-0.9278625761509196,0.0,0.5416073003163215,0.95927734375
downloads/Lynyrd Skynyrd - Free Bird.mp3,112.34714673913044,1.0,0.6367710694670677,0.7033960223197937,2,1,0.7433881134470637,0.6388150803286642,0.0,0.0,0.3298070790430784,0.771455116081238
"downloads/The Doors - Hello, I Love You.mp3",117.45383522727272,1.0,0.4915464356541634,0.5089930891990662,2,1,0.5720545878860918,0.6779256731682183,0.0,0.0,0.5549872404675924,0.8872570737838745
downloads/Gorillaz - Demon Days.mp3,123.046875,1.0,0.4202274695038795,0.6593309044837952,9,1,0.7110593246188772,0.5709812726780128,-2.403247190935804,0.0,0.2683547149001406,0.5398445439338684
downloads/Joy Division - Shadowplay.mp3,161.4990234375,1.0,0.4584250375628471,0.7398297786712646,5,0,0.4670525137782249,0.3667192594049983,-5.905931965327936,0.0,0.3563359492155009,0.6313338279724121
downloads/Radiohead - Airbag.mp3,172.265625,1.0,0.6907726213335992,0.5859912037849426,9,1,0.7211052297576812,0.7820533708533439,0.0,0.0,0.4824764874059529,0.91599560546875
downloads/Red Hot Chili Peppers - Road Trippin'.mp3,135.99917763157896,1.0,0.8077802397310734,0.6671884655952454,4,0,0.9262018324693432,0.60058814973216,0.0,0.0,0.3769439993138194,0.8752978515625001
downloads/Queen - We Will Rock You.mp3,80.74951171875,1.0,0.689455932378769,0.5006332397460938,11,1,0.5377071432325833,0.6393266255780308,0.0,0.0,0.5524702389713676,0.92245556640625
downloads/Stereophonics - Dakota.mp3,143.5546875,1.0,0.7038712084293365,0.6181109547615051,4,1,0.8151048596452698,0.725304118448467,0.0,0.0,0.4054612022577478,0.9218095703125
downloads/Eric Clapton - Cocaine.mp3,107.666015625,1.0,0.5883186757564545,0.6231021285057068,9,1,0.6286624545138535,0.6423957132271804,-0.561704128155989,0.0,0.3519190306358814,0.92891552734375
downloads/The Police - Roxanne.mp3,135.99917763157896,1.0,0.5403097242116928,0.339477002620697,7,0,0.5278628909230827,0.6246125508987421,-4.347547932390743,0.0,0.7086315300647266,1.0
downloads/Jeff Buckley - Hallelujah.mp3,151.99908088235293,1.0,0.5702650785446167,0.7892188429832458,9,0,0.6654636218287329,0.5501914661900763,-10.868024412102296,0.0,0.3280037907521677,0.7471968261718758
downloads/AC DC - Hells Bells.mp3,95.703125,1.0,0.429505655169487,0.8209021091461182,4,0,0.8454277138335605,0.3807029478936234,-7.123191942984807,0.0,0.2443002216466021,0.6452719688415527
downloads/The Cardigans - My Favourite Game.mp3,143.5546875,1.0,0.8800520420074464,0.5468029975891113,5,1,0.8051922097123797,0.7988824899363134,0.0,0.0,0.479059594840143,0.98576318359375
downloads/Arcade Fire - Crown of Love.mp3,66.25600961538461,1.0,0.6172008976340294,0.6478338241577148,3,1,0.8635963306253118,0.5612542858930654,0.0,0.0,0.3681368546731998,0.9062410644531252
downloads/Coldplay - God Put a Smile upon Your Face.mp3,129.19921875,1.0,0.8733063757419586,0.5929370522499084,1,0,0.8329661195205044,0.6268183930880006,0.0,0.0,0.4730239364005867,0.89144775390625
downloads/Radiohead - Subterranean Homesick Alien.mp3,103.359375,1.0,0.7981186062097549,0.706223726272583,7,1,0.7546997570992321,0.6464788681345479,0.0,0.0,0.3663881951422168,0.8894451660156251
downloads/Rage Against The Machine - Know Your Enemy.mp3,161.4990234375,1.0,0.7265903234481811,0.3850283920764923,11,1,0.4822188093152373,0.8091299008907419,0.0,0.0,0.714926010858125,0.98188720703125
downloads/Linkin Park - From the Inside.mp3,95.703125,1.0,0.8063273392617702,0.4897589683532715,1,0,0.7808346221725139,0.5902320626144227,0.0,0.0,0.5549148999323483,0.95604736328125
downloads/Snow Patrol - Shut Your Eyes.mp3,123.046875,1.0,0.7269360721111298,0.6585257649421692,3,0,0.6668256701081994,0.5491908034934279,0.0,0.0,0.3856142402271111,0.8842771972656251
downloads/Neutral Milk Hotel - In the Aeroplane Over the Sea.mp3,123.046875,1.0,0.8105006635189057,0.5568256378173828,7,1,0.9505980774778392,0.7440253167600498,0.0,0.0,0.3771337435040907,0.93279150390625
downloads/The Killers - All These Things That I've Done.mp3,107.666015625,1.0,0.5378792583942413,0.7115302681922913,6,1,0.918633357313266,0.5668476851316009,-8.771492229912045,0.0,0.4338119901032053,0.8066711282730104
downloads/Blur - Song 2.mp3,129.19921875,1.0,0.7802145123481751,0.50501549243927,0,0,0.7797523525355397,0.6314518134306524,0.0,0.0,0.5511835256721724,0.91857958984375
downloads/Van Morrison - Brown Eyed Girl.mp3,151.99908088235293,1.0,0.5196569859981537,0.4770938158035278,7,1,0.8089821108937533,0.749445854605656,0.0,0.0,0.6180433358285866,0.993065357208252
downloads/Muse - Endlessly.mp3,112.34714673913044,1.0,0.82542824447155,0.6623718738555908,9,0,0.8206561210480438,0.5555742175463272,0.0,0.0,0.3226441644530096,0.8807242187499997
downloads/Coldplay - Yes.mp3,161.4990234375,1.0,0.8110948160290719,0.6097185611724854,5,0,0.544804003313823,0.660452685368816,0.0,0.0,0.3771865329773525,0.8617319335937501
downloads/Van Halen - Jump.mp3,129.19921875,1.0,0.753721095621586,0.4436399340629577,0,1,0.8383083410654554,0.7760762503743173,0.0,0.0,0.6569791864322846,1.0
downloads/Foo Fighters - Breakout.mp3,161.4990234375,1.0,0.6905407488346099,0.4669632613658905,11,1,0.8020917185111631,0.8012365099103899,0.0,0.0,0.7151280228039619,0.93020751953125
downloads/Maroon 5 - Makes Me Wonder.mp3,112.34714673913044,1.0,0.8544034898281098,0.4519451856613159,9,0,0.3073475182522922,0.6146425290260485,0.0,0.0,0.4843728810314732,0.972197265625
downloads/Avril Lavigne - My Happy Ending.mp3,172.265625,1.0,0.7423639297485352,0.4595229625701904,9,1,0.6065091982280401,0.8354146670937799,0.0,0.0,0.7079971628573831,0.944290234375
downloads/The Beatles - Across the Universe.mp3,151.99908088235293,1.0,0.8363566279411316,0.663613498210907,8,1,0.8428868095212503,0.7517096274353261,0.0,0.0,0.4195322189485563,0.81522021484375
downloads/My Chemical Romance - The Ghost of You.mp3,143.5546875,1.0,0.8199482515454293,0.5066949725151062,11,0,0.849484978097164,0.6638542430428447,0.0,0.0,0.4776922707955896,0.90953564453125
downloads/Coldplay - 42.mp3,143.5546875,1.0,0.8091695815324783,0.6275558471679688,5,0,0.9395781247571172,0.6195827520702716,0.0,0.0,0.3795769498173288,0.90695166015625
downloads/Lynyrd Skynyrd - Simple Man.mp3,123.046875,1.0,0.7018407359719276,0.4892245233058929,6,1,0.7160397643093351,0.7354803673040399,0.0,0.0,0.6562064691348414,0.9897683593750006
downloads/Arcade Fire - Neighborhood #1 (Tunnels).mp3,112.34714673913044,1.0,0.5917922511696815,0.7409708499908447,5,1,0.6789127042263754,0.6083213955197353,-0.161279313500235,0.0,0.1828539968861815,0.7
downloads/Pink Floyd - Us and Them.mp3,135.99917763157896,1.0,0.3289933860301971,0.7816344499588013,9,1,0.7198951756753944,0.5256215257477972,-12.487234774590936,0.0,0.1702173624086497,0.3822774291038513
downloads/Bon Jovi - Wanted Dead Or Alive.mp3,143.5546875,1.0,0.5663125276565553,0.5445365905761719,2,1,0.7510066601063045,0.728444100232765,-4.704106670828242,0.0,0.5682157725598509,0.9605693359375
downloads/Coldplay - Swallowed in the Sea.mp3,143.5546875,1.0,0.6824000895023347,0.6266070008277893,11,1,0.95784240543475,0.7171744756960127,0.0,0.0,0.3990143719917965,0.8901557617187501
downloads/System Of A Down - ATWA.mp3,161.4990234375,1.0,0.4079206928610802,0.7752596139907837,3,1,0.5989560037605032,0.6524880723256629,-9.476359946350447,0.0,0.3116612991454104,0.6543399288177496
downloads/Mazzy Star - Fade Into You.mp3,161.4990234375,1.0,0.5644042402505874,0.7036138772964478,4,1,0.7903824142932633,0.704371930970046,-2.83592439724794,0.0022538185119629,0.3134351981122447,0.90746845703125
downloads/Bon Iver - Team.mp3,112.34714673913044,1.0,0.5643227577209472,0.5954537391662598,7,1,0.4762469156029389,0.6344961771230577,-1.2366075872980409,0.0,0.3640412794529162,0.8468740234375001
downloads/Franz Ferdinand - Walk Away.mp3,123.046875,1.0,0.8366097956895828,0.5308264493942261,2,1,0.9351026879825488,0.739252592192371,0.0,0.0,0.4821074732080133,0.9295615234375
downloads/Rob Zombie - Dragula.mp3,123.046875,1.0,0.6309953093528748,0.43494513630867,2,0,0.5486649439477399,0.621277186870575,0.0,0.0,0.6342486209140417,0.9644453125
downloads/Metallica - The Unforgiven.mp3,69.83741554054055,1.0,0.6081612318754196,0.477432519197464,9,0,0.8295761362861717,0.5204286521665235,0.0,0.0,0.5989424777436838,0.99868310546875
downloads/Janis Joplin - Me and Bobby McGee.mp3,172.265625,1.0,0.406360450387001,0.6043012738227844,7,1,0.7099917819584989,0.7237293789969753,-10.199185952934746,0.0,0.4119716888378626,0.9289746603012086
downloads/Radiohead - The National Anthem.mp3,123.046875,1.0,0.8057002894580365,0.7379978895187378,2,0,0.642981759009775,0.548791639808092,0.0,0.0660599946975708,0.314633705228674,0.8742495435714721
downloads/Bob Dylan - Blowin' in the Wind.mp3,86.1328125,1.0,0.4596409320831298,0.6832691431045532,9,1,0.8884096788479191,0.5625325934512434,-10.859349341792544,0.0,0.3812917211052211,0.8776234375000003
downloads/AC DC - T.N.T..mp3,123.046875,1.0,0.753032422065735,0.5472731590270996,4,0,0.6967136674712696,0.5802616861006393,0.0,0.0,0.574160963781257,0.822261572265625
downloads/Jimmy Eat World - The Middle.mp3,161.4990234375,1.0,0.7079513996839524,0.6267727017402649,2,1,0.7788830695882097,0.7433392326009101,0.0,0.0,0.3352207542783506,0.8894451660156251
downloads/Avril Lavigne - When You're Gone.mp3,143.5546875,1.0,0.5045205652713776,0.686497151851654,2,1,0.7675308789289021,0.6658762346328206,-4.025302930818289,0.0,0.4624609978227249,0.7911891601562502
downloads/Oasis - Roll with It.mp3,129.19921875,1.0,0.805083867162466,0.5150226950645447,7,1,0.899197071531976,0.7470106596838806,0.0,0.0,0.4803069462068923,0.87852783203125
downloads/The Verve - Bitter Sweet Symphony.mp3,86.1328125,1.0,0.3459298759698868,0.7010939121246338,9,1,0.8059621313893945,0.50772101864696,-8.288317609461547,0.0,0.3209943311690038,0.4850700592041016
downloads/James Blunt - You're Beautiful.mp3,161.4990234375,1.0,0.7916214466094971,0.6089779138565063,3,1,0.9123612789375366,0.7662315846682796,0.0,0.0,0.3860401372182206,0.9231015625
downloads/Kings Of Leon - I Want You.mp3,99.38401442307692,1.0,0.7447360157966614,0.6823010444641113,7,1,0.6667845622106066,0.6317243465695437,-0.6857846569817423,0.0,0.3061852821524907,0.887507177734375
downloads/The Smiths - This Charming Man.mp3,107.666015625,1.0,0.8119477197527886,0.5647256374359131,1,0,0.5090372520056579,0.581116365017247,0.0,0.0,0.5321758441170086,0.8908017578125
downloads/The National - Fake Empire.mp3,103.359375,1.0,0.6382492005825042,0.7271053791046143,0,1,0.9121235281121484,0.6071436507921786,-3.608448348537188,0.0,0.340286026678888,0.7440960449218751
downloads/Jimi Hendrix - The wind cries mary.mp3,151.99908088235293,1.0,0.853049898147583,0.8132566809654236,5,1,0.8344500282005795,0.6952137601692452,0.0,0.0,0.3181434493335521,0.7
downloads/Yes - Owner of a Lonely Heart.mp3,123.046875,1.0,0.5846664130687713,0.4847450256347656,2,1,0.7873256889057209,0.6976792566986797,0.0,0.0,0.6851441067195804,0.9805306152343752
downloads/The Black Keys - Next Girl.mp3,86.1328125,1.0,0.8435419648885727,0.5349610447883606,1,0,0.759784330583605,0.549717835466468,0.0,0.0,0.4824881990812651,0.94054345703125
downloads/Coldplay - Trouble.mp3,143.5546875,1.0,0.8075089752674102,0.6576103568077087,11,0,0.8371863062128962,0.6146147242275926,0.0,0.0,0.3489535827688986,0.8772358398437501
downloads/The Script - Breakeven.mp3,184.5703125,1.0,0.7838973715901376,0.6732809543609619,10,1,0.8171803591463493,0.7843900972843195,0.0,0.0,0.3710875189086423,0.9411248535156252
downloads/Interpol - Evil.mp3,129.19921875,1.0,0.8106717862188817,0.6799014210700989,2,0,0.6538008769185011,0.5827657499253666,0.0,0.0,0.3166312389415827,0.9152850097656252
downloads/Echo & The Bunnymen - The Killing Moon.mp3,123.046875,1.0,0.775677716732025,0.587396502494812,11,0,0.85115051772733,0.5961614049674197,0.0,0.0,0.5099551684379876,0.8927397460937501
downloads/Modest Mouse - Float On.mp3,99.38401442307692,1.0,0.7913509130477906,0.4746549427509308,10,0,0.5610594161157139,0.5949386049856564,0.0,0.0,0.6847615125936507,0.99868310546875
downloads/Queen - Crazy Little Thing Called Love.mp3,78.30255681818181,1.0,0.5067955940961838,0.4681874215602875,2,1,0.8848104344808387,0.623628349768206,0.0,0.0,0.5875329830418928,0.96767529296875
downloads/Lenny Kravitz - Are You Gonna Go My Way.mp3,129.19921875,1.0,0.5335225135087968,0.4942167997360229,4,0,0.7690002013606596,0.5940314728648648,0.0,0.0,0.6620623399282528,0.8675458984375
downloads/Nirvana - Dumb.mp3,112.34714673913044,1.0,0.6261950314044953,0.6803193092346191,3,0,0.9684720413908042,0.5082722887097689,-1.1380740275812988,0.0,0.3078218621265018,0.870065283203125
downloads/Michael Jackson - Black or White.mp3,117.45383522727272,1.0,0.5897164344787598,0.5383325815200806,4,1,0.6704998929639978,0.6676707324785871,0.0,0.0,0.4654878714780711,0.90759765625
downloads/Arctic Monkeys - You Probably Couldn't See For The Lights But You Were Staring Straight At Me.mp3,103.359375,1.0,0.8171736538410187,0.4675741791725158,11,0,0.7049132301359337,0.6001562001796548,0.0,0.0,0.6146922708579171,0.927558935546875
downloads/The Strokes - Reptilia.mp3,78.30255681818181,1.0,0.8112044833600521,0.6493109464645386,11,1,0.70610540115354,0.6189723292755647,0.0,0.0,0.3492359923089603,0.8732952636718752
downloads/Muse - Time is Running Out.mp3,117.45383522727272,1.0,0.8211600422859192,0.5494726896286011,9,0,0.8763609941939329,0.6044247937054216,0.0,0.0,0.4752999409349555,0.9088896484375
downloads/Good Charlotte - I Just Wanna Live.mp3,112.34714673913044,1.0,0.6943393051624298,0.5071408748626709,10,0,0.387009364325541,0.5847687795467005,0.0,0.0,0.5238878420494666,0.96896728515625
downloads/Rage Against The Machine - Bulls On Parade.mp3,172.265625,1.0,0.7239976644515991,0.5055407285690308,5,1,0.6837943780481153,0.8106809593039567,0.0,0.0,0.5936222731100654,0.915931005859375
downloads/Heart - Barracuda.mp3,135.99917763157896,1.0,0.8104728773236275,0.6200929284095764,4,0,0.8584446597751254,0.6125412158136699,0.0,0.0,0.4990218782504078,0.918514990234375
downloads/Linkin Park - One Step Closer.mp3,95.703125,1.0,0.8192354932427407,0.4477812647819519,1,0,0.5982642604532873,0.6018651089800601,0.0,0.0,0.561269220900798,0.96379931640625
downloads/Train - Drops Of Jupiter.mp3,161.4990234375,1.0,0.8275709569454194,0.5733963251113892,0,1,0.8080903381300553,0.7942210058044501,0.0,0.0,0.4454063456758822,0.91470361328125
downloads/Franz Ferdinand - Take Me Out.mp3,103.359375,1.0,0.7216966465115546,0.5253313779830933,4,0,0.6994093941552653,0.5757110791372764,0.0,0.0,0.6411397506043864,0.90436767578125
downloads/P!NK - So What.mp3,123.046875,1.0,0.7651650220155716,0.461444228887558,11,1,0.6306644699127923,0.7533783389983834,0.0,0.0,0.6256987449678805,0.994742529296875
downloads/Interpol - No I In Threesome.mp3,117.45383522727272,1.0,0.7880677372217179,0.6782155632972717,5,1,0.6655457882173804,0.67403488591788,0.0,0.0,0.3851768935729369,0.8525587890625002
downloads/Coldplay - Square One.mp3,123.046875,1.0,0.8307621866464614,0.5762150287628174,0,0,0.8525417730744682,0.6189015533186245,0.0,0.0,0.4157079331412528,0.905013671875
downloads/Oasis - Morning Glory.mp3,135.99917763157896,1.0,0.8114014245569706,0.509769856929779,4,0,0.5916939973307247,0.6127966291775455,0.0,0.0,0.4718585702855783,0.8404140625000001
downloads/Men At Work - Men At Work - Down Under (1982).mp3,117.45383522727272,1.0,0.6566065102815628,0.4356588721275329,9,1,0.8392125010443797,0.7370776941017672,0.0,0.0,0.7000221850751968,0.9889931640625
downloads/Arctic Monkeys - D Is for Dangerous.mp3,143.5546875,1.0,0.8125177830457688,0.4584309756755829,0,1,0.6444982979919366,0.8020921517701219,0.0,0.0,0.6110393259858775,0.96638330078125
downloads/The Beatles - Strawberry Fields Forever.mp3,129.19921875,1.0,0.8533775508403778,0.4235819280147552,7,0,0.2649138830521466,0.6676366664493331,0.0,0.0,0.696272279658662,1.0
downloads/Muse - Hyper Music.mp3,123.046875,1.0,0.8090108893811703,0.5234878659248352,2,1,0.8106402924820699,0.7561169083012568,0.0,0.0,0.4339323031311348,0.88627978515625
downloads/Guns N' Roses - November Rain.mp3,151.99908088235293,1.0,0.3502460464835167,0.7533448934555054,11,1,0.7892595090995708,0.6267716231276401,-9.76170329868589,0.0,0.2484241582507348,0.4491376042366027
downloads/Avril Lavigne - Girlfriend.mp3,107.666015625,1.0,0.8126836448907853,0.4186863601207733,2,0,0.5648917001683729,0.6226205846445452,0.0,0.0,0.6917965805659088,0.9709052734375
downloads/Alice Cooper - Poison.mp3,117.45383522727272,1.0,0.5753550469875336,0.5215523838996887,2,0,0.7865194921187604,0.5673248999174593,0.0,0.0,0.6155200595799577,0.9037216796875
downloads/Counting Crows - Colorblind.mp3,107.666015625,1.0,0.4702923491597175,0.802138090133667,9,0,0.8136297791344387,0.4349848402854337,-5.554617431799649,0.0,0.209723202654926,0.6981564044952393
downloads/Green Day - Boulevard of Broken Dreams.mp3,161.4990234375,1.0,0.8154825106263162,0.5511507987976074,8,1,0.8574715594612051,0.8022746302244995,0.0,0.0,0.5188919737875752,0.92116357421875
downloads/Band of Horses - No One's Gonna Love You.mp3,151.99908088235293,1.0,0.8099878787994386,0.5807465314865112,5,0,0.8298529242136301,0.6618161689489781,0.0,0.0,0.498381273516524,0.91082763671875
downloads/Journey - Any Way You Want It.mp3,135.99917763157896,1.0,0.7309911981225012,0.4469498693943023,4,0,0.8438154041992997,0.646476549355739,0.0,0.0,0.6877312117567445,0.93860546875
downloads/Evanescence - Call Me When You're Sober.mp3,123.046875,1.0,0.6883367389440536,0.5224955677986145,7,1,0.8077162985901895,0.732232414065601,0.0,0.0,0.6803607145245796,1.0
downloads/Papa Roach - Getting Away With Murder.mp3,103.359375,1.0,0.8218821749091149,0.4721162319183349,0,1,0.6320530060121613,0.7228756871572879,0.0,0.0,0.63178569558914,0.91857958984375
downloads/Aerosmith - Dream On.mp3,78.30255681818181,1.0,0.4022494852542877,0.7068522572517395,5,0,0.8447941535935859,0.4212797374619931,-5.382892325863833,0.0,0.6030029881703759,0.5705296173095703
downloads/Coldplay - Daylight.mp3,89.10290948275862,1.0,0.8204588919878006,0.5921487808227539,6,0,0.7659457187485675,0.5544911940864365,0.0,0.0,0.4087806057261005,0.8908017578125
downloads/Limp Bizkit - Rollin' (Air Raid Vehicle).mp3,99.38401442307692,1.0,1.0,0.5171497464179993,5,0,0.5902196097964906,0.617700149917499,0.0,0.0,0.5510676280146601,0.91005244140625
downloads/The Who - Who Are You.mp3,151.99908088235293,1.0,0.6859055519104004,0.5461408495903015,4,1,0.6749087204153922,0.7488999821270786,0.0,0.0,0.4576021471100137,0.97801123046875
downloads/Nirvana - Polly.mp3,123.046875,1.0,0.6422847092151642,0.7082165479660034,7,1,0.5142240378654208,0.6474050666278887,-0.6000477092577852,0.0,0.3168258729666592,0.8150264160156251
downloads/Good Charlotte - The Anthem.mp3,89.10290948275862,1.0,0.8230589821934701,0.482155442237854,1,1,0.5896035262603733,0.7071859354798353,0.0,0.0,0.6038732019386116,0.95992333984375
downloads/Sex Pistols - God Save the Queen.mp3,151.99908088235293,1.0,0.8046105373650789,0.5689485669136047,9,1,0.8518090358304106,0.7717413578212959,0.0,0.0,0.471647092504272,0.8456986417770387
downloads/Green Day - When I Come Around.mp3,99.38401442307692,1.0,0.8111708566546441,0.4816759824752807,6,1,0.7955017320413691,0.7239049851325845,0.0,0.0,0.5591600411538751,0.9734892578125
downloads/Tears For Fears - Shout.mp3,99.38401442307692,1.0,0.6068695545196534,0.4349299371242523,7,1,0.7312453792811381,0.6970139349423922,-0.7843206254712886,0.0,0.7091702026490447,1.0
downloads/System Of A Down - Cigaro.mp3,117.45383522727272,1.0,0.8122929371893406,0.4145945906639099,8,1,0.3370631025635949,0.7682149794833226,0.0,0.0,0.7148736016242357,0.95992333984375
downloads/Green Day - Wake Me Up When September Ends.mp3,103.359375,1.0,0.69457026720047,0.5540481209754944,7,1,0.9264030708248148,0.6782699116962019,0.0,0.0,0.4814052650183852,0.94183544921875
downloads/My Chemical Romance - Helena.mp3,123.046875,1.0,0.833046129345894,0.4831010103225708,4,1,0.7580754891244416,0.7610704034573682,0.0,0.0,0.4919885387095849,0.9321455078125
downloads/Queen - I Want It All.mp3,92.28515625,1.0,0.6987449824810027,0.485277771949768,9,1,0.6742835047049427,0.6818590776623281,0.0,0.0,0.7112442539165995,0.90565966796875
downloads/Queens Of The Stone Age - Go With The Flow.mp3,161.4990234375,1.0,0.8042479027062654,0.5919501781463623,4,0,0.8805211194707621,0.6570576745148335,0.0,0.0,0.3107813996856323,0.8603753417968751
downloads/Muse - Blackout.mp3,123.046875,1.0,0.837112420797348,0.7263322472572327,10,1,0.9652260223704144,0.6612283439341002,0.0,0.0,0.0796228757001436,0.8055302734375
downloads/Hinder - Lips Of An Angel.mp3,129.19921875,1.0,0.4261746525764466,0.5492013692855835,2,1,0.886711520315733,0.6826816261336449,-3.7617139241736863,0.0,0.5669049545324418,0.912234047317505
downloads/Red Hot Chili Peppers - Get on Top.mp3,151.99908088235293,1.0,0.8207763120532037,0.4310969412326813,4,0,0.7282902496132926,0.6842171150917277,0.0,0.0,0.7118029787505973,0.8765898437499999
downloads/Franz Ferdinand - This Fire.mp3,135.99917763157896,1.0,0.6616381525993347,0.423918604850769,2,0,0.5312812024117475,0.6489929265724985,0.0,0.0,0.7107680996639059,1.0
downloads/Gorillaz - Tomorrow Comes Today.mp3,184.5703125,1.0,0.8384892821311951,0.6763467788696289,1,1,0.4945648958622679,0.7881071103768393,0.0,0.0,0.3073899598801801,0.88240380859375
